,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor
2406,Cheerper,Support,41,35,27,7,40000.0,24792.91,1,0.0,1.0,0.32790966602509886
2407,Cheerper,Search Engine,3,32,23,9,123780.696229783,20848.9885915097,1,0.7750936525409626,1.0,0.0
2408,Glasses,Design,57,49,48,2,107892.4829384964,12978.575869872411,3,0.6082366929234743,0.0,0.3964243851873154
2409,Glasses,Sales,9,41,38,4,138631.4477226817,17273.61936912569,2,1.0,0.08315942682457023,0.0
2410,Glasses,BigData,80,46,43,3,40000.0,16636.6240255391,3,0.0,0.563054381449753,0.6752788159602974
2411,Cheerper,Search Engine,43,30,23,6,57341.57942524647,16342.072182031623,3,0.0,0.8443469227584339,0.21933378508116996
2412,Pear,Sales,52,49,48,1,94615.43380818715,14016.523192784127,3,0.3170563594539453,0.0,1.0
2413,Glasses,BigData,80,49,48,1,40000.0,16134.673418750826,3,0.0,0.5210283064060277,1.0
2414,Cheerper,BigData,70,48,48,1,60825.32677310836,20100.833215829312,4,0.11975171781949592,0.28838794499277454,0.5919076026574037
2415,Cheerper,Support,21,37,27,9,50179.99415245904,16082.126316292735,2,0.0,1.0,0.07576885074527578
2416,Cheerper,BigData,51,47,45,3,75893.35230273154,10359.54790649787,4,0.22395613858335575,0.4928070957084979,0.28327277069412865
2417,Cheerper,BigData,80,33,24,9,40000.0,18211.435334421683,3,0.30172922089867316,0.9331639506491591,0.0
2418,Glasses,AI,78,47,45,2,68548.83568440069,16261.043553012654,3,0.400400587403412,0.0,0.6577296034172473
2419,Glasses,Search Engine,80,31,23,9,40000.0,9712.310038321644,4,0.5615242901378051,0.9219332826315105,0.0
2420,Glasses,Design,22,45,40,5,129967.52637112624,13976.901360654754,3,0.8402172868523619,0.2607716116473613,0.0
2421,Glasses,Search Engine,43,33,26,7,43852.084647714495,18906.125465408313,3,0.0,0.5286504321962344,0.5654521478934018
2422,Pear,Sales,80,37,25,9,51137.16330774995,9000.0,4,1.0,0.02057745959311208,0.0
2423,Pear,Sales,37,35,31,4,99520.15995379056,19750.230493394636,2,0.7676806031511969,0.0,0.41948423210389446
2424,Cheerper,Support,34,39,33,6,40000.0,19658.596338270687,2,0.0,0.9346464071787854,0.554101222769777
2425,Glasses,Design,29,40,36,4,112443.83477865011,18140.091866367242,4,1.0,0.0,0.06230314229441258
2426,Glasses,BigData,6,38,37,2,76961.8808005124,24610.469773451,1,0.0,0.5164302038164533,0.8569468475777475
2427,Glasses,Search Engine,39,44,38,7,90737.24942818472,24446.32992825029,1,0.3096144684560949,0.8269311248094416,0.0
2428,Glasses,AI,33,42,38,5,105813.1281701446,23593.362730711797,1,0.39290921464606804,0.5019563085077695,0.10529733317621032
2429,Glasses,Design,1,46,45,1,153000.0,10170.723230429865,3,1.0,0.0,0.0
2430,Cheerper,Support,1,44,38,6,110155.8160305458,13848.457888720763,3,0.1641432263179529,0.6959156370609394,0.13968543954960957
2431,Glasses,AI,1,30,25,6,90695.33558258077,14150.85221275064,3,0.4632939431170293,0.0,0.7886339414709337
2432,Glasses,Search Engine,21,41,40,2,84366.57150965356,18790.77842516712,3,0.05386261423027233,0.06364836816749547,0.8823921372853301
2433,Pear,Design,5,30,29,1,99636.83819224128,18418.943917766926,3,0.28693625288745034,0.0,0.9110815381896509
2434,Glasses,Search Engine,23,36,33,3,107072.55420940813,15752.057318529764,4,0.6364445560919822,0.1861293682835535,0.17726745402740815
2435,Glasses,AI,47,44,41,3,86290.15505433247,13259.528094281279,3,0.2861396489601462,0.0,0.7448605030329858
2436,Cheerper,Support,66,30,22,9,42526.874361473616,13931.070377437778,4,0.4784508080411269,1.0,0.0
2437,Cheerper,BigData,16,38,35,3,90805.20504458284,11620.424511291403,4,0.2682068530381841,0.3430494222743179,0.38827614288012896
2438,Glasses,BigData,75,30,28,1,46622.52119163221,24792.91,3,0.13865600335634587,0.5627599468367255,0.29928482997133465
2439,Glasses,Design,12,49,46,6,131779.4993488153,15151.577691249575,2,0.9200681585455752,0.1874690001073201,0.0
2440,Pear,Design,9,38,31,7,112977.4193946739,20723.198413345268,2,0.6594454565447712,0.19211525124172524,0.14821893468715783
2441,Glasses,AI,21,34,26,8,95873.94717777339,11215.197083329658,4,0.9259663341374842,0.35093794022738384,0.0
2442,Cheerper,Support,66,33,28,5,40000.0,24792.91,2,0.0,1.0,0.0
2443,Cheerper,Support,51,41,40,2,88483.35856075397,20841.34398731162,3,0.10872722816032421,1.0,0.0
2444,Glasses,Search Engine,60,32,33,1,57658.117547570175,18573.95646989224,3,0.0,0.3798251161111688,0.7815143832335545
2445,Pear,AI,27,30,24,5,65398.08936169419,21910.524331289722,2,0.0660442012922452,0.24978890532887352,0.6843098870274382
2446,Glasses,Search Engine,27,47,48,1,89088.42230368913,16810.139111029504,3,0.0,0.31775718876551934,0.8734846499272682
2447,Cheerper,Search Engine,5,33,25,8,113902.73642616128,20867.225964318543,1,0.5888282373395963,0.41182788360135253,0.0
2448,Glasses,Search Engine,15,31,25,6,72064.86517249462,24792.91,2,0.16238645094939702,0.31981758278479444,0.5181616863059921
2449,Glasses,AI,28,49,48,1,83529.16841547628,15989.145765600435,2,0.0,0.0,1.0
2450,Cheerper,Support,1,36,26,9,73156.98974880559,22287.306057660317,1,0.0,1.0,0.20210294657703864
2451,Pear,Sales,34,30,22,7,66337.57324712313,24792.91,1,0.7318239767652067,0.2579710150478914,0.010287033883613239
2452,Glasses,Search Engine,47,44,42,3,59119.55716093964,17333.34759619772,2,0.0,0.24645444448144146,0.8032659928360162
2453,Pear,Sales,48,36,34,2,111124.85322465413,9000.0,5,1.0,0.0,0.3586212449623526
2454,Glasses,Search Engine,1,31,26,5,104731.49455248768,17847.473105642828,4,0.5511065457850381,0.15402615191551783,0.29521653057687375
2455,Cheerper,Search Engine,17,40,34,6,117725.40741221418,18499.931795079585,2,0.41650161266377783,0.8039659725426751,0.0
2456,Glasses,AI,2,30,23,4,105005.6331358461,21300.857068943053,3,0.6004580511608074,0.014200647942500921,0.38500055789821996
2457,Pear,Sales,80,47,48,1,78557.35573689485,17751.784043919815,3,0.3945626326967977,0.0,0.6430972005396197
2458,Glasses,AI,68,48,42,6,64145.70510717361,18314.382246009154,2,0.1791898368976221,0.9361005076570181,0.0
2459,Pear,Design,1,36,33,4,148275.6554883957,10650.752391126854,4,1.0,0.0,0.0
2460,Glasses,AI,45,49,48,1,114724.03090639408,17434.034775763488,2,0.32720218171662485,0.31768625125586875,0.3546849043008519
2461,Glasses,AI,13,31,22,9,66607.2422046886,22161.5934057174,1,0.04350383700946697,0.5387290507012537,0.417431833259303
2462,Glasses,Search Engine,57,46,43,3,82931.0192190024,19785.76412904443,2,0.41509644868174983,0.4846599775405048,0.10024621903865297
2463,Cheerper,Search Engine,27,44,43,1,117520.75386153226,16923.97370604068,3,0.45720892923517076,0.5832580901726164,0.0
2464,Cheerper,Search Engine,19,34,22,9,94678.29626892108,11080.940563064489,3,0.9193549806898218,0.8499723732588249,0.0
2465,Glasses,AI,77,41,37,4,76363.54979634295,16608.535709158536,4,0.5304660450655487,0.362883194723789,0.10654115474012382
2466,Pear,Design,2,36,31,5,105697.12200033345,17690.111694788993,2,0.6141083231553861,0.0,0.6206001442450676
2467,Cheerper,BigData,34,41,38,3,44151.78498183846,9000.0,4,0.0,0.17986034573431953,1.0
2468,Cheerper,Support,36,49,42,8,61205.5953052213,16757.475086666538,2,0.0,0.9338437041790781,0.37739653935399803
2469,Glasses,AI,6,32,27,5,126647.08560091382,22355.03526657789,2,0.9476108882391843,0.4311828562341252,0.0
2470,Cheerper,BigData,1,35,32,4,140398.1177433281,10841.436598126635,5,0.9384239587673706,0.2430946711927146,0.0
2471,Glasses,Sales,34,42,38,3,111302.43818806997,21243.249451919586,2,0.5796321538144444,0.0,0.5744467074824909
2472,Cheerper,Search Engine,16,37,28,8,89549.93808287612,20974.47159522229,1,0.03932961470284868,0.9155011647430353,0.04463241840231136
2473,Glasses,AI,47,38,31,7,86614.60615925731,24164.921849024428,2,0.4969465298026441,0.49133493120404437,0.012048290240453563
2474,Glasses,Sales,1,38,33,5,144725.07747289102,11484.544336048933,4,1.0,0.0,0.1249274091919925
2475,Cheerper,Search Engine,37,46,40,7,72203.28850829638,18450.85339684669,1,0.0,0.6729459578290329,0.4160725593739122
2476,Glasses,AI,14,30,25,2,108147.40379300487,21890.134844434775,3,0.5571984631914968,0.15065696273366702,0.2915304861446319
2477,Pear,Design,18,42,43,1,126852.87391132608,20355.154414200697,3,0.7802959191643479,0.0,0.49261225872267733
2478,Glasses,Design,8,36,32,3,101620.64733130683,12884.98066477342,3,0.4907608149039535,0.0,0.8032494721198972
2479,Glasses,BigData,45,30,22,4,66728.4573441826,18781.94033379173,4,0.3741117482687916,0.5469611654404418,0.07848117154846856
2480,Cheerper,BigData,1,30,22,9,70045.33616184331,18539.689941380635,1,0.0,0.8586181614360275,0.2100524171504542
2481,Glasses,AI,1,32,23,9,130019.50305797147,14560.832961723048,3,0.9158218907808848,0.16962538133177607,0.0
2482,Glasses,Design,1,42,40,2,141754.25906355865,24614.557760215674,1,0.4282009087599159,0.0,0.6244525625012901
2483,Glasses,Search Engine,43,44,38,5,82160.21084182647,15379.357428006339,4,0.46234489975048837,0.6008655916605039,0.0
2484,Pear,Sales,77,45,47,1,74460.27701361792,13494.730943419861,3,0.14190227738695718,0.0,1.0
2485,Cheerper,BigData,32,34,29,5,75942.59704341149,18526.535012094548,3,0.19039888385368872,0.8377979422359045,0.0
2486,Cheerper,Support,7,37,29,8,85764.31112081459,17829.00461515221,3,0.3328415154170511,0.7479465858258072,0.0
2487,Pear,Sales,65,47,48,1,92619.0522707479,20069.183222041407,2,0.40413880292446724,0.0,1.0
2488,Pear,AI,54,39,42,1,68517.86996675908,15612.780627751654,3,0.0,0.1248717731227035,0.943818540018305
2489,Glasses,Search Engine,64,43,38,5,57346.10938709689,15052.208517054207,4,0.23967454348349915,0.14693286139186376,0.6137891316271762
2490,Glasses,AI,12,38,33,4,100338.69146170287,13820.273666222361,3,0.38418765454804243,0.17400199446124412,0.4415167307843009
2491,Cheerper,Support,15,41,33,8,66507.73950180058,24792.91,1,0.0,1.0,0.23797265906442908
2492,Glasses,Design,1,30,22,9,107861.40254715418,14956.36496629197,4,1.0,0.0,0.0
2493,Glasses,Search Engine,77,34,32,3,43127.276890875626,14589.906914938721,5,0.14626201772741512,0.1662590877246618,0.6877168637330504
2494,Glasses,BigData,20,43,39,3,59014.425700551474,24792.91,1,0.0,0.7923730338701045,0.9093366847138022
2495,Pear,Design,52,49,48,1,95704.60723259562,24017.18696382519,1,0.41575790554613345,0.0,0.6871877433844384
2496,Pear,Sales,40,30,22,3,77117.94181015542,21812.363539649683,3,0.5648337706298772,0.0,0.8505987914923625
2497,Cheerper,BigData,23,45,32,9,79736.68965180576,16314.461380083054,2,0.6151665831943236,0.8703092435298359,0.0
2498,Glasses,AI,68,48,44,4,59972.21510913211,15325.116563096017,3,0.15091037268057125,0.0919561830362629,0.7571165464684764
2499,Glasses,BigData,22,47,44,3,54098.86041150888,24792.91,1,0.0,0.6995767857019313,1.0
2500,Cheerper,BigData,39,36,33,2,94371.73669665914,20042.303911198353,3,0.3652248677058948,0.9077157571027024,0.0
2501,Pear,Sales,1,39,36,3,125809.08294291957,22750.846847210436,1,0.4004300194452291,0.0,1.0
2502,Pear,Design,25,41,35,5,114016.73556659339,18818.469440866193,1,0.6647398790125203,0.1795368337222308,0.1554231787237728
2503,Glasses,AI,1,48,45,3,134037.79550064012,17029.806367614077,2,0.8013930244915255,0.0,0.36310444039202827
2504,Cheerper,Support,80,36,30,6,40000.0,15891.458230218232,2,0.0,1.0,0.4178866434551682
2505,Glasses,Design,14,36,34,2,127317.74605653988,22326.706908000982,2,0.49585021576150834,0.3534233526828457,0.15042842502134124
2506,Cheerper,BigData,25,40,33,7,85684.10583349949,15501.861814231297,3,0.1962245292222812,1.0,0.0
2507,Pear,AI,46,46,46,1,81335.07341133729,21893.696886982805,2,0.12212410059864084,0.0,1.0
2508,Cheerper,Support,80,35,27,8,40000.0,14666.345503172168,3,0.0,1.0,0.5137275008054515
2509,Cheerper,Search Engine,10,33,27,6,86756.53694342058,20565.546213683905,2,0.3530893417327757,0.3075113154209993,0.33940233723079166
2510,Glasses,AI,52,49,48,1,88248.96515733741,9000.0,4,0.3151836173498333,0.0,0.7396948869302444
2511,Pear,Sales,1,40,33,6,141215.89538093467,20582.17617226176,1,1.0,0.0,0.055004939332897684
2512,Pear,AI,32,44,45,1,102512.78340793544,23827.042880635512,2,0.29066119531704193,0.0,0.8424738969102181
2513,Cheerper,BigData,19,30,23,6,79835.10602574446,15220.865856081475,4,0.47165678823564733,0.4549055403636042,0.07320862613186324
2514,Cheerper,BigData,21,46,43,3,98653.08464626843,24792.91,1,0.0,0.8903973752476111,0.1756162975243634
2515,Glasses,AI,63,42,35,7,80339.05075064939,15630.174863458962,4,0.7663098243835204,0.28272240131287085,0.0
2516,Pear,Sales,42,30,23,3,67915.14709377094,24792.91,1,0.3731144674564141,0.0,1.0
2517,Glasses,AI,61,48,46,3,80239.09590790431,20576.636418537964,1,0.08268159322662766,0.527727549880708,0.3893829620912848
2518,Glasses,Search Engine,1,42,35,7,99094.98530541193,21518.13724288602,1,0.0,0.52598323858462,0.5561026024442022
2519,Pear,Design,77,30,31,1,40000.0,24792.91,3,0.0,0.0,1.0
2520,Pear,Sales,76,48,46,2,61051.40952312577,20589.940807748637,2,0.26678266304429127,0.0,1.0
2521,Cheerper,Search Engine,1,30,22,9,138232.4148700291,15251.894788619484,3,1.0,0.6829116903492549,0.0
2522,Glasses,AI,23,30,22,6,101669.74802270826,17048.44908412757,4,1.0,0.5389427186054547,0.0
2523,Cheerper,BigData,13,40,35,5,100423.5359203902,20683.176910331294,2,0.23859822233649775,0.7049712138834037,0.05616771860331238
2524,Glasses,AI,7,46,44,2,127467.9438405594,16257.050850017387,3,0.5007048770049212,0.18523349729319377,0.3146116023087019
2525,Glasses,AI,1,38,32,6,104196.62766845361,24627.419924327936,1,0.5282155769021823,0.15472605325453764,0.3172720202377781
2526,Glasses,AI,29,34,34,1,92978.63486517806,19082.2106562891,2,0.07021975495939098,0.528306301044359,0.40169030529761723
2527,Pear,Sales,68,38,36,1,84828.01733352168,15073.583244183978,3,0.6395588581773007,0.0,0.7063698825788328
2528,Cheerper,BigData,78,30,23,5,40000.0,22949.138247789087,3,0.0,0.4470065512488932,0.5879517197611435
2529,Cheerper,Search Engine,45,43,37,6,87128.55965416257,15713.712702273708,2,0.14415677167369206,1.0,0.0
2530,Pear,Design,1,30,22,3,139320.2111823164,24792.91,2,0.8690566480825013,0.0,0.3118786272547644
2531,Glasses,AI,40,49,43,6,79029.99953916199,21020.48234725993,1,0.003033598005132365,0.5561394389469508,0.4406001069795821
2532,Pear,Sales,14,42,37,5,112826.2513215816,22776.828986131488,1,0.8010560961344215,0.0,0.4334919306206606
2533,Cheerper,BigData,33,49,42,7,109335.52448771514,9000.0,4,0.6372755669706208,0.946338166762521,0.0
2534,Pear,AI,24,30,24,6,54885.716250238765,24792.91,1,0.04847665509533805,0.30814900908918275,0.6436680897236471
2535,Pear,Sales,43,36,34,2,136297.54224773176,15262.386363589909,3,1.0,0.26979901484871815,0.0
2536,Glasses,BigData,26,30,22,9,67989.78760010765,22131.11319696326,2,0.5907559738453453,0.8109705585268019,0.0
2537,Pear,AI,26,36,35,1,63694.65974623812,24792.91,1,0.0,0.0,1.0
2538,Glasses,Search Engine,33,41,38,3,92648.26457374258,17125.162434894934,4,0.4031342198576439,0.06449446644197776,0.5324195540839232
2539,Glasses,BigData,45,42,39,3,63585.92947939923,24792.91,1,0.0,1.0,0.21839349996869575
2540,Pear,Design,1,30,24,3,102444.2538016917,23043.07642566277,3,0.2839577801278169,0.0,1.0
2541,Pear,Sales,22,45,46,1,138914.343360681,14012.546696898495,4,1.0,0.0,0.8217199164097471
2542,Cheerper,BigData,33,35,24,9,54958.00605931575,17517.65269849062,2,0.19521460369446372,0.9139623057023079,0.0
2543,Cheerper,BigData,72,46,43,3,79576.49017684205,14662.791887544689,3,0.23624992877418596,0.9199905893287581,0.0
2544,Pear,Sales,76,47,48,1,119858.48788836239,21380.512347558808,3,0.8601523096598636,0.0,0.3969586908482329
2545,Cheerper,BigData,38,42,40,3,74076.4001259826,17748.680770026564,3,0.0,0.8921297923579652,0.2612871605899712
2546,Cheerper,BigData,80,49,48,3,52800.90503486937,16068.974272449694,3,0.0655206530952655,0.7187306823402665,0.21531408957208859
2547,Glasses,AI,30,34,26,8,96312.90475720321,24760.04779585418,1,0.7143642126365143,0.6190646457335078,0.0
2548,Glasses,AI,33,36,27,9,97097.642843418,13377.553942817573,3,0.9167747411145708,0.43746741485257623,0.0
2549,Glasses,AI,1,49,45,5,128960.06791632826,16527.26128084672,1,0.37205756856523614,0.04669970477046914,0.5810782361610962
2550,Cheerper,BigData,39,41,39,2,65234.48372793787,16635.199297604384,4,0.0,0.5656506830995882,0.5663134727069707
2551,Glasses,Search Engine,28,33,27,7,107154.49274755777,11758.827000716228,5,0.8458108582849371,0.5565743272244469,0.0
2552,Glasses,AI,24,33,25,8,64458.57524593868,24792.91,1,0.0,0.5561157979855319,0.48164786842650975
2553,Pear,Search Engine,19,47,46,1,65767.75363051027,24792.91,1,0.0,0.07920229256786093,1.0
2554,Pear,Sales,21,45,45,1,108689.77264122304,17227.607898587314,3,0.5941512669804501,0.0,1.0
2555,Pear,AI,14,34,29,5,59424.12167840708,24792.91,1,0.0,0.20808568016805307,1.0
2556,Glasses,BigData,57,30,26,3,40000.0,14893.800157105823,4,0.0,0.41543936574946827,0.923022321699142
2557,Pear,Sales,1,30,22,9,110358.9247389725,23877.066529635726,1,0.4896923049754858,0.2583131255959915,0.25225969709759233
2558,Glasses,BigData,20,38,34,4,65981.88115172347,21488.07357690848,2,0.0,0.701344467881987,0.7379917824950251
2559,Glasses,Search Engine,11,32,27,5,114626.11947314824,19396.46884802947,3,0.8580078048099424,0.39259331356701693,0.0
2560,Glasses,Search Engine,40,44,41,3,73090.725033211,20292.410021659656,2,0.0027064160404098314,0.5331545756002829,0.4644726424777474
2561,Cheerper,BigData,38,30,22,6,55929.92270078286,18052.497114219743,4,0.5112941505589552,0.43180805393034544,0.05663857680079731
2562,Glasses,Design,29,40,36,4,104350.06279119999,18341.871592134772,3,0.78314164724019,0.0,0.278240890451331
2563,Glasses,Search Engine,40,49,48,1,105369.27918622387,22322.133994527987,1,0.11660861927314362,0.25810885302446906,0.6246275428006619
2564,Glasses,AI,22,36,29,7,84525.82952112978,19918.303220044745,3,0.5353087159965526,0.02155388454316942,0.44332459039563077
2565,Cheerper,BigData,1,34,25,9,104459.6063763532,9000.0,5,0.6857148927729265,0.8954391075153163,0.0
2566,Glasses,Search Engine,53,41,36,5,54070.26478078419,20206.680720056876,1,0.0,0.6386996943692154,0.5876535827798736
2567,Pear,Design,22,35,28,7,96215.48144230038,13942.889297289472,3,0.6395468612286392,0.1339766523514871,0.2268601117279967
2568,Pear,Sales,47,48,48,1,99752.12015609042,23584.361778307215,1,0.3072343848319012,0.0,0.7280181619034384
2569,Glasses,Search Engine,63,42,41,1,86810.20612506883,17544.256373046155,5,0.5838330293547702,0.3625985328175597,0.05398296934405483
2570,Cheerper,Support,26,44,40,4,83487.19053883656,19923.007274748088,2,0.0,1.0,0.0
2571,Cheerper,BigData,33,41,36,5,86247.61676495471,12198.680155476195,3,0.3347536660703494,0.6335355357940056,0.03169919993517051
2572,Glasses,AI,13,42,38,4,88718.90371062918,24792.91,1,0.11547795398181845,0.4194185042541074,0.46523174625681696
2573,Cheerper,Design,1,40,33,7,153000.0,20086.823590352247,1,1.0,0.32409307693245043,0.0
2574,Cheerper,Search Engine,1,38,32,6,152381.69386581786,21588.21405879487,2,0.6126217453334166,0.5518408244046211,0.0
2575,Glasses,Search Engine,24,37,31,5,114371.01316603288,22143.04182078075,2,0.7452471041152047,0.7444129792329477,0.0
2576,Glasses,AI,34,39,39,1,115491.55309033199,9000.0,5,0.8231814432024778,0.05892592443797212,0.11816216597034199
2577,Pear,Sales,14,45,41,5,145684.84044039214,20381.649391613315,2,1.0,0.0,0.26552567596329923
2578,Pear,Sales,10,30,22,9,74314.66375734637,24792.91,1,0.23442906358502308,0.0,0.8530881766200809
